,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year,month,day,month_year,location
4611,6414100721.0,4/16/2015,407500.0,2.0,1.0,770.0,6017.0,1.0,0.0,0.0,3.0,7.0,770.0,0.0,1950.0,0.0,98125,47.7223,-122.321,1670.0,7500.0,2015.0,4.0,16.0,16-2015,"(47.7223, -122.321)"
4612,4307340490.0,8/12/2014,325000.0,4.0,2.5,1960.0,3543.0,2.0,0.0,0.0,3.0,7.0,1960.0,0.0,2004.0,0.0,98056,47.4849,-122.184,2420.0,3646.0,2014.0,8.0,12.0,12-2014,"(47.4849, -122.184)"
4613,4022900569.0,10/17/2014,405000.0,3.0,1.75,1900.0,10454.0,1.0,0.0,0.0,3.0,7.0,1390.0,510.0,1978.0,0.0,98155,47.7748,-122.291,2000.0,12000.0,2014.0,10.0,17.0,17-2014,"(47.7748, -122.291)"
4614,2114700115.0,4/7/2015,291700.0,3.0,2.5,1970.0,4120.0,1.5,0.0,0.0,3.0,6.0,1230.0,740.0,1927.0,0.0,98106,47.5328,-122.346,1470.0,4080.0,2015.0,4.0,7.0,7-2015,"(47.5328, -122.346)"
4615,2320069364.0,10/16/2014,370000.0,3.0,2.5,2490.0,18525.0,2.0,0.0,3.0,3.0,8.0,2490.0,0.0,1995.0,0.0,98022,47.2119,-122.001,1850.0,9516.0,2014.0,10.0,16.0,16-2014,"(47.2119, -122.001)"
4616,4331400090.0,5/28/2014,270000.0,3.0,1.5,1430.0,8960.0,1.0,0.0,0.0,4.0,6.0,1430.0,0.0,1953.0,0.0,98166,47.4759,-122.34899999999999,1560.0,10125.0,2014.0,5.0,28.0,28-2014,"(47.4759, -122.34899999999999)"
4617,3886902870.0,5/27/2014,800000.0,4.0,2.5,2680.0,7200.0,1.0,0.0,0.0,3.0,8.0,1380.0,1300.0,1952.0,2013.0,98033,47.6835,-122.18700000000001,1950.0,8520.0,2014.0,5.0,27.0,27-2014,"(47.6835, -122.18700000000001)"
4618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0)"
4619,2581900165.0,10/21/2014,1130000.0,4.0,3.5,4300.0,8406.0,2.0,0.0,1.0,3.0,11.0,3580.0,720.0,1987.0,0.0,98040,47.5396,-122.214,2770.0,10006.0,2014.0,10.0,21.0,21-2014,"(47.5396, -122.214)"
4620,3793501050.0,8/22/2014,399950.0,4.0,2.5,3200.0,7545.0,2.0,0.0,0.0,3.0,7.0,3200.0,0.0,2003.0,0.0,98038,47.3666,-122.03,2840.0,7137.0,2014.0,8.0,22.0,22-2014,"(47.3666, -122.03)"
4621,619000100.0,7/24/2014,419000.0,3.0,1.75,2140.0,15030.0,1.0,0.0,0.0,4.0,7.0,1570.0,570.0,1958.0,0.0,98166,47.4181,-122.338,2170.0,15030.0,2014.0,7.0,24.0,24-2014,"(47.4181, -122.338)"
4622,4178700100.0,7/15/2014,1160000.0,4.0,2.5,4240.0,43995.0,2.0,0.0,0.0,3.0,10.0,4240.0,0.0,1989.0,0.0,98075,47.6008,-122.044,3720.0,59522.0,2014.0,7.0,15.0,15-2014,"(47.6008, -122.044)"
4623,3225059223.0,5/19/2014,1410000.0,4.0,3.5,3410.0,10769.0,2.0,0.0,0.0,3.0,10.0,3410.0,0.0,2008.0,0.0,98004,47.6081,-122.198,2650.0,10058.0,2014.0,5.0,19.0,19-2014,"(47.6081, -122.198)"
4624,3885805325.0,7/31/2014,710000.0,4.0,2.75,2090.0,8064.0,2.0,0.0,0.0,5.0,7.0,2090.0,0.0,1967.0,0.0,98033,47.6829,-122.195,1460.0,8400.0,2014.0,7.0,31.0,31-2014,"(47.6829, -122.195)"
4625,4151800195.0,3/30/2015,650000.0,3.0,1.0,1410.0,4840.0,1.0,0.0,2.0,4.0,6.0,1230.0,180.0,1942.0,0.0,98033,47.6646,-122.204,1410.0,5400.0,2015.0,3.0,30.0,30-2015,"(47.6646, -122.204)"
4626,1137300690.0,2/20/2015,369900.0,4.0,2.5,2820.0,33750.0,2.0,0.0,0.0,4.0,9.0,2820.0,0.0,1984.0,0.0,98072,47.7387,-122.096,2510.0,36180.0,2015.0,2.0,20.0,20-2015,"(47.7387, -122.096)"
4627,203600590.0,6/27/2014,641000.0,4.0,2.5,2770.0,63118.0,2.0,0.0,0.0,3.0,9.0,2770.0,0.0,1997.0,0.0,98014,47.6622,-121.961,2770.0,44224.0,2014.0,6.0,27.0,27-2014,"(47.6622, -121.961)"
4628,7745500015.0,3/18/2015,403000.0,3.0,1.0,1400.0,6879.0,1.0,0.0,0.0,3.0,7.0,1400.0,0.0,1951.0,0.0,98155,47.7508,-122.286,1950.0,7400.0,2015.0,3.0,18.0,18-2015,"(47.7508, -122.286)"
4629,1370802600.0,7/3/2014,1020000.0,3.0,3.25,3620.0,4000.0,2.0,0.0,0.0,3.0,10.0,2730.0,890.0,2005.0,0.0,98199,47.6393,-122.40299999999999,1910.0,5000.0,2014.0,7.0,3.0,3-2014,"(47.6393, -122.40299999999999)"
4630,5452800645.0,9/22/2014,865000.0,4.0,2.5,2260.0,13600.0,1.0,0.0,0.0,4.0,8.0,1770.0,490.0,1974.0,0.0,98040,47.5436,-122.23299999999999,2630.0,13995.0,2014.0,9.0,22.0,22-2014,"(47.5436, -122.23299999999999)"
4631,1324049015.0,11/11/2014,2490000.0,4.0,2.5,3440.0,23954.0,1.5,1.0,3.0,5.0,10.0,2260.0,1180.0,1931.0,0.0,98040,47.5636,-122.23100000000001,4230.0,18723.0,2014.0,11.0,11.0,11-2014,"(47.5636, -122.23100000000001)"
4632,7645900165.0,10/16/2014,810000.0,4.0,1.0,2150.0,3588.0,2.0,0.0,3.0,4.0,8.0,1850.0,300.0,1926.0,0.0,98126,47.5767,-122.37799999999999,1950.0,3588.0,2014.0,10.0,16.0,16-2014,"(47.5767, -122.37799999999999)"
4633,6798100652.0,7/15/2014,316750.0,3.0,2.5,1256.0,1154.0,3.0,0.0,0.0,3.0,7.0,1256.0,0.0,2005.0,0.0,98125,47.7146,-122.311,1309.0,1232.0,2014.0,7.0,15.0,15-2014,"(47.7146, -122.311)"
4634,1023079147.0,8/20/2014,652500.0,4.0,2.25,2220.0,130244.0,2.0,0.0,0.0,3.0,8.0,2220.0,0.0,1989.0,0.0,98027,47.4989,-121.9,2680.0,130680.0,2014.0,8.0,20.0,20-2014,"(47.4989, -121.9)"
4635,7972601250.0,2/4/2015,360000.0,6.0,2.75,2850.0,15240.0,1.0,0.0,0.0,3.0,7.0,1850.0,1000.0,1962.0,0.0,98106,47.5288,-122.345,2090.0,7620.0,2015.0,2.0,4.0,4-2015,"(47.5288, -122.345)"
4636,421000215.0,4/16/2015,208000.0,2.0,1.0,700.0,5100.0,1.0,0.0,0.0,4.0,5.0,700.0,0.0,1953.0,0.0,98056,47.4957,-122.16799999999999,970.0,5811.0,2015.0,4.0,16.0,16-2015,"(47.4957, -122.16799999999999)"
4637,4054520100.0,2/10/2015,898000.0,4.0,2.5,3700.0,63991.0,2.0,0.0,0.0,3.0,10.0,3700.0,0.0,1992.0,0.0,98077,47.7319,-122.051,3210.0,47215.0,2015.0,2.0,10.0,10-2015,"(47.7319, -122.051)"
4638,3579700015.0,2/27/2015,295000.0,4.0,1.75,1400.0,11934.0,1.0,0.0,0.0,3.0,7.0,1050.0,350.0,1961.0,0.0,98028,47.7346,-122.244,2080.0,10400.0,2015.0,2.0,27.0,27-2015,"(47.7346, -122.244)"
4639,9310300215.0,5/6/2015,652500.0,4.0,1.75,3130.0,18253.0,2.0,0.0,0.0,3.0,7.0,3130.0,0.0,1978.0,0.0,98133,47.7402,-122.348,1850.0,12220.0,2015.0,5.0,6.0,6-2015,"(47.7402, -122.348)"
4640,3905081800.0,7/25/2014,560000.0,4.0,3.0,2170.0,5764.0,2.0,0.0,0.0,3.0,8.0,2170.0,0.0,1992.0,0.0,98029,47.5673,-121.999,2010.0,5681.0,2014.0,7.0,25.0,25-2014,"(47.5673, -121.999)"
4641,7236100025.0,5/4/2015,280000.0,3.0,1.0,1020.0,8400.0,1.0,0.0,0.0,4.0,7.0,1020.0,0.0,1957.0,0.0,98056,47.4905,-122.18,1690.0,8030.0,2015.0,5.0,4.0,4-2015,"(47.4905, -122.18)"
4642,2023049206.0,6/30/2014,289950.0,3.0,2.5,1760.0,8584.0,1.5,0.0,0.0,5.0,7.0,1760.0,0.0,1937.0,0.0,98148,47.4612,-122.325,2160.0,8584.0,2014.0,6.0,30.0,30-2014,"(47.4612, -122.325)"
4643,3223059015.0,4/10/2015,397500.0,3.0,2.5,1860.0,44093.0,1.0,0.0,0.0,3.0,7.0,1860.0,0.0,1978.0,0.0,98055,47.4381,-122.18799999999999,1900.0,6130.0,2015.0,4.0,10.0,10-2015,"(47.4381, -122.18799999999999)"
4644,1726069064.0,3/24/2015,380000.0,2.0,1.0,1140.0,75132.0,1.0,0.0,0.0,3.0,7.0,1140.0,0.0,1956.0,0.0,98077,47.7349,-122.074,2570.0,35200.0,2015.0,3.0,24.0,24-2015,"(47.7349, -122.074)"
4645,1423089162.0,10/31/2014,415900.0,3.0,2.5,1670.0,22703.0,1.0,0.0,0.0,3.0,7.0,1310.0,360.0,1988.0,0.0,98045,47.4708,-121.756,1510.0,16817.0,2014.0,10.0,31.0,31-2014,"(47.4708, -121.756)"
4646,8024201503.0,7/16/2014,475000.0,2.0,1.75,1710.0,8645.0,1.0,0.0,0.0,4.0,7.0,1510.0,200.0,1923.0,0.0,98115,47.7005,-122.31299999999999,1280.0,5366.0,2014.0,7.0,16.0,16-2014,"(47.7005, -122.31299999999999)"
4647,859000110.0,10/2/2014,125000.0,1.0,1.0,500.0,7440.0,1.0,0.0,0.0,1.0,5.0,500.0,0.0,1928.0,0.0,98106,47.5252,-122.36200000000001,1350.0,7440.0,2014.0,10.0,2.0,2-2014,"(47.5252, -122.36200000000001)"
4648,2322059039.0,8/21/2014,238000.0,3.0,1.0,1470.0,32670.0,1.0,0.0,0.0,3.0,7.0,1020.0,450.0,1958.0,0.0,98042,47.3811,-122.14399999999999,2640.0,24100.0,2014.0,8.0,21.0,21-2014,"(47.3811, -122.14399999999999)"
4649,2023049245.0,8/20/2014,296000.0,4.0,1.5,1370.0,9750.0,1.0,0.0,0.0,3.0,7.0,1070.0,300.0,1953.0,0.0,98168,47.4718,-122.323,1540.0,9789.0,2014.0,8.0,20.0,20-2014,"(47.4718, -122.323)"
4650,114100745.0,5/6/2014,475000.0,6.0,3.0,3470.0,117612.0,1.5,0.0,0.0,3.0,7.0,3470.0,0.0,1924.0,0.0,98028,47.7663,-122.234,2120.0,17100.0,2014.0,5.0,6.0,6-2014,"(47.7663, -122.234)"
4651,2391601380.0,2/23/2015,390000.0,3.0,2.25,1650.0,6250.0,1.5,0.0,0.0,3.0,7.0,1650.0,0.0,1910.0,0.0,98116,47.5639,-122.4,2060.0,6250.0,2015.0,2.0,23.0,23-2015,"(47.5639, -122.4)"
4652,2313900740.0,11/19/2014,425000.0,3.0,1.0,1180.0,3750.0,1.0,0.0,0.0,3.0,6.0,1030.0,150.0,1940.0,0.0,98116,47.5726,-122.382,1280.0,3750.0,2014.0,11.0,19.0,19-2014,"(47.5726, -122.382)"
4653,9521101015.0,6/26/2014,725000.0,6.0,3.0,3110.0,5000.0,1.5,0.0,0.0,5.0,7.0,1810.0,1300.0,1921.0,0.0,98103,47.6631,-122.348,1600.0,4000.0,2014.0,6.0,26.0,26-2014,"(47.6631, -122.348)"
4654,1036400110.0,7/2/2014,605000.0,3.0,2.25,2080.0,12134.0,1.0,0.0,0.0,4.0,8.0,1530.0,550.0,1973.0,0.0,98052,47.6315,-122.102,2320.0,12400.0,2014.0,7.0,2.0,2-2014,"(47.6315, -122.102)"
4655,2572400100.0,11/5/2014,302000.0,3.0,1.0,1600.0,1950.0,2.0,0.0,0.0,2.0,7.0,1600.0,0.0,1906.0,0.0,98122,47.6028,-122.31200000000001,1310.0,1138.0,2014.0,11.0,5.0,5-2014,"(47.6028, -122.31200000000001)"
4656,6821600300.0,3/18/2015,886000.0,3.0,2.25,2380.0,6000.0,2.0,0.0,0.0,5.0,9.0,1650.0,730.0,1931.0,0.0,98199,47.6472,-122.39299999999999,2000.0,6000.0,2015.0,3.0,18.0,18-2015,"(47.6472, -122.39299999999999)"
4657,9547205225.0,8/14/2014,540000.0,4.0,1.75,1630.0,6120.0,1.0,0.0,0.0,5.0,7.0,980.0,650.0,1918.0,0.0,98115,47.6821,-122.31,1630.0,4080.0,2014.0,8.0,14.0,14-2014,"(47.6821, -122.31)"
4658,3876312490.0,4/14/2015,435000.0,4.0,2.25,1910.0,8400.0,2.0,0.0,0.0,3.0,7.0,1910.0,0.0,1975.0,0.0,98072,47.7352,-122.175,1910.0,8400.0,2015.0,4.0,14.0,14-2015,"(47.7352, -122.175)"
4659,1591600044.0,10/10/2014,409000.0,4.0,3.25,3140.0,10752.0,2.0,0.0,0.0,3.0,7.0,2300.0,840.0,1992.0,0.0,98146,47.5022,-122.363,1300.0,9920.0,2014.0,10.0,10.0,10-2014,"(47.5022, -122.363)"
4660,7201800090.0,1/6/2015,405000.0,3.0,1.0,1250.0,7280.0,1.0,0.0,0.0,3.0,7.0,1250.0,0.0,1975.0,0.0,98052,47.6986,-122.12899999999999,1690.0,7280.0,2015.0,1.0,6.0,6-2015,"(47.6986, -122.12899999999999)"
4661,4221270100.0,6/11/2014,560200.0,3.0,2.5,1990.0,3984.0,2.0,0.0,0.0,3.0,8.0,1990.0,0.0,2004.0,0.0,98075,47.5914,-122.01700000000001,2320.0,3984.0,2014.0,6.0,11.0,11-2014,"(47.5914, -122.01700000000001)"
4662,2473410690.0,6/23/2014,324000.0,4.0,1.75,2110.0,7208.0,1.0,0.0,0.0,3.0,8.0,1170.0,940.0,1975.0,0.0,98058,47.4464,-122.12899999999999,1820.0,7208.0,2014.0,6.0,23.0,23-2014,"(47.4464, -122.12899999999999)"
4663,7300410110.0,5/19/2014,390000.0,4.0,2.5,2490.0,8290.0,2.0,0.0,0.0,3.0,9.0,2490.0,0.0,1999.0,0.0,98092,47.3305,-122.171,2690.0,7008.0,2014.0,5.0,19.0,19-2014,"(47.3305, -122.171)"
4664,7224500090.0,4/7/2015,414000.0,2.0,1.0,800.0,5000.0,1.0,0.0,0.0,3.0,6.0,800.0,0.0,1938.0,0.0,98055,47.4914,-122.204,1220.0,5000.0,2015.0,4.0,7.0,7-2015,"(47.4914, -122.204)"
4665,7852000110.0,9/3/2014,441500.0,3.0,2.5,2360.0,4670.0,2.0,0.0,0.0,3.0,7.0,2360.0,0.0,1998.0,0.0,98065,47.537,-121.87100000000001,2420.0,5620.0,2014.0,9.0,3.0,3-2014,"(47.537, -121.87100000000001)"
4666,4302200590.0,3/9/2015,375000.0,3.0,2.5,1770.0,5146.0,2.0,0.0,0.0,3.0,7.0,1770.0,0.0,1992.0,0.0,98106,47.5263,-122.35600000000001,1230.0,5160.0,2015.0,3.0,9.0,9-2015,"(47.5263, -122.35600000000001)"
4667,8635750090.0,6/2/2014,668500.0,4.0,2.5,2710.0,5500.0,2.0,0.0,0.0,3.0,9.0,2710.0,0.0,1999.0,0.0,98074,47.6027,-122.023,2710.0,6242.0,2014.0,6.0,2.0,2-2014,"(47.6027, -122.023)"
4668,1133000100.0,10/7/2014,540000.0,5.0,1.5,1940.0,10202.0,1.5,0.0,0.0,4.0,7.0,1940.0,0.0,1940.0,0.0,98125,47.7213,-122.31,1900.0,8000.0,2014.0,10.0,7.0,7-2014,"(47.7213, -122.31)"
4669,7631800025.0,6/6/2014,1040000.0,4.0,3.25,3450.0,11240.0,2.0,0.0,3.0,4.0,10.0,2430.0,1020.0,1960.0,2001.0,98166,47.4556,-122.37200000000001,2412.0,19499.0,2014.0,6.0,6.0,6-2014,"(47.4556, -122.37200000000001)"
4670,2998800110.0,3/25/2015,1350000.0,4.0,3.25,3440.0,4920.0,2.0,0.0,4.0,3.0,10.0,2520.0,920.0,2014.0,0.0,98116,47.5727,-122.40899999999999,2350.0,5166.0,2015.0,3.0,25.0,25-2015,"(47.5727, -122.40899999999999)"
4671,2432000110.0,5/7/2014,758000.0,4.0,2.75,2410.0,9549.0,1.0,0.0,0.0,4.0,7.0,1780.0,630.0,1956.0,0.0,98033,47.6503,-122.197,2090.0,9549.0,2014.0,5.0,7.0,7-2014,"(47.6503, -122.197)"
4672,824059140.0,5/27/2014,949880.0,4.0,2.25,2290.0,10687.0,2.0,0.0,0.0,3.0,9.0,2290.0,0.0,1978.0,0.0,98004,47.5878,-122.20200000000001,2290.0,10300.0,2014.0,5.0,27.0,27-2014,"(47.5878, -122.20200000000001)"
4673,4229400015.0,5/7/2015,570000.0,3.0,1.0,1030.0,4089.0,1.5,0.0,0.0,3.0,7.0,1030.0,0.0,1927.0,0.0,98116,47.574,-122.385,1440.0,4917.0,2015.0,5.0,7.0,7-2015,"(47.574, -122.385)"
4674,7805450110.0,5/6/2014,736000.0,4.0,2.5,2290.0,12047.0,2.0,0.0,0.0,4.0,9.0,2290.0,0.0,1988.0,0.0,98006,47.5599,-122.105,3130.0,15666.0,2014.0,5.0,6.0,6-2014,"(47.5599, -122.105)"
4675,9839301055.0,6/26/2014,670000.0,3.0,1.5,1490.0,4400.0,1.5,0.0,0.0,4.0,7.0,1490.0,0.0,1906.0,0.0,98122,47.6113,-122.292,1560.0,4400.0,2014.0,6.0,26.0,26-2014,"(47.6113, -122.292)"
4676,9471201110.0,4/6/2015,1130000.0,4.0,1.75,2370.0,8400.0,1.0,0.0,0.0,5.0,9.0,1270.0,1100.0,1949.0,0.0,98105,47.6716,-122.264,2370.0,8400.0,2015.0,4.0,6.0,6-2015,"(47.6716, -122.264)"
4677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0)"
4678,6788201015.0,6/16/2014,690000.0,2.0,1.75,1600.0,4000.0,1.0,0.0,0.0,5.0,7.0,850.0,750.0,1918.0,0.0,98112,47.6408,-122.3,1860.0,4000.0,2014.0,6.0,16.0,16-2014,"(47.6408, -122.3)"
4679,425069147.0,3/13/2015,610000.0,4.0,2.25,2240.0,45738.0,2.0,0.0,0.0,3.0,7.0,2240.0,0.0,1988.0,0.0,98053,47.687,-122.04700000000001,3180.0,45738.0,2015.0,3.0,13.0,13-2015,"(47.687, -122.04700000000001)"
4680,9268200600.0,5/19/2014,413500.0,2.0,1.0,770.0,4000.0,1.0,0.0,0.0,5.0,5.0,770.0,0.0,1924.0,0.0,98117,47.6959,-122.36399999999999,1420.0,5040.0,2014.0,5.0,19.0,19-2014,"(47.6959, -122.36399999999999)"
4681,9201000100.0,4/14/2015,765000.0,3.0,2.5,2300.0,9752.0,2.0,0.0,2.0,3.0,8.0,2300.0,0.0,1968.0,2003.0,98075,47.5825,-122.07600000000001,2640.0,10764.0,2015.0,4.0,14.0,14-2015,"(47.5825, -122.07600000000001)"
4682,4140930110.0,12/10/2014,828200.0,4.0,2.75,3400.0,7081.0,2.0,0.0,0.0,3.0,9.0,3400.0,0.0,2001.0,0.0,98006,47.5661,-122.12299999999999,3060.0,7081.0,2014.0,12.0,10.0,10-2014,"(47.5661, -122.12299999999999)"
4683,7226000110.0,7/26/2014,205000.0,2.0,1.0,900.0,4397.0,1.0,0.0,0.0,3.0,6.0,900.0,0.0,1918.0,0.0,98055,47.4851,-122.205,1430.0,4500.0,2014.0,7.0,26.0,26-2014,"(47.4851, -122.205)"
4684,4358700100.0,12/2/2014,465000.0,3.0,2.5,1450.0,5175.0,1.0,0.0,0.0,3.0,8.0,1030.0,420.0,1995.0,0.0,98133,47.7082,-122.338,1740.0,9250.0,2014.0,12.0,2.0,2-2014,"(47.7082, -122.338)"
4685,2228900195.0,3/11/2015,556000.0,4.0,2.5,2240.0,5402.0,2.0,0.0,0.0,3.0,8.0,2240.0,0.0,2005.0,0.0,98133,47.772,-122.35,2240.0,7560.0,2015.0,3.0,11.0,11-2015,"(47.772, -122.35)"
4686,3905100740.0,6/8/2014,540000.0,4.0,2.5,1780.0,4169.0,2.0,0.0,0.0,3.0,8.0,1780.0,0.0,1994.0,0.0,98029,47.5695,-122.006,1830.0,4164.0,2014.0,6.0,8.0,8-2014,"(47.5695, -122.006)"
4687,3295900490.0,7/29/2014,423000.0,4.0,2.5,2320.0,4254.0,2.0,0.0,0.0,3.0,8.0,2320.0,0.0,2004.0,0.0,98059,47.48,-122.137,2330.0,4602.0,2014.0,7.0,29.0,29-2014,"(47.48, -122.137)"
4688,7379700051.0,4/10/2015,375000.0,3.0,1.75,1590.0,14766.0,1.0,0.0,0.0,3.0,8.0,1590.0,0.0,1963.0,0.0,98007,47.5902,-122.147,2040.0,10190.0,2015.0,4.0,10.0,10-2015,"(47.5902, -122.147)"
4689,7348200195.0,12/9/2014,173250.0,3.0,1.0,990.0,12696.0,1.5,0.0,0.0,3.0,7.0,990.0,0.0,1936.0,0.0,98168,47.4776,-122.279,1260.0,8937.0,2014.0,12.0,9.0,9-2014,"(47.4776, -122.279)"
4690,4047200300.0,2/5/2015,599900.0,3.0,1.5,2605.0,12030.0,1.0,0.0,0.0,3.0,8.0,1355.0,1250.0,2003.0,0.0,98019,47.7725,-121.899,1590.0,15242.0,2015.0,2.0,5.0,5-2015,"(47.7725, -121.899)"
4691,4242900215.0,6/18/2014,646000.0,5.0,2.75,2870.0,4461.0,1.0,0.0,0.0,3.0,7.0,1650.0,1220.0,1976.0,0.0,98107,47.675,-122.39,1890.0,4196.0,2014.0,6.0,18.0,18-2014,"(47.675, -122.39)"
4692,7851980100.0,6/5/2014,1080000.0,5.0,4.75,5180.0,17811.0,2.0,0.0,2.0,3.0,11.0,4070.0,1110.0,2001.0,0.0,98065,47.5405,-121.868,3960.0,15103.0,2014.0,6.0,5.0,5-2014,"(47.5405, -121.868)"
4693,9126101645.0,6/10/2014,558000.0,4.0,2.0,2180.0,3870.0,1.0,0.0,0.0,3.0,7.0,1020.0,1160.0,1900.0,0.0,98122,47.6089,-122.303,1520.0,2580.0,2014.0,6.0,10.0,10-2014,"(47.6089, -122.303)"
4694,2695600375.0,11/10/2014,354000.0,2.0,1.0,850.0,5225.0,1.0,0.0,0.0,3.0,7.0,850.0,0.0,1949.0,0.0,98126,47.5311,-122.38,1230.0,5225.0,2014.0,11.0,10.0,10-2014,"(47.5311, -122.38)"
4695,6648150090.0,1/8/2015,1200000.0,4.0,4.0,4050.0,9517.0,2.0,0.0,0.0,3.0,11.0,3360.0,690.0,1990.0,0.0,98040,47.5769,-122.215,3330.0,9436.0,2015.0,1.0,8.0,8-2015,"(47.5769, -122.215)"
4696,1189000245.0,3/31/2015,670000.0,4.0,2.0,2250.0,4200.0,1.5,0.0,0.0,3.0,7.0,1650.0,600.0,1909.0,0.0,98122,47.6136,-122.29700000000001,1200.0,3360.0,2015.0,3.0,31.0,31-2015,"(47.6136, -122.29700000000001)"
4697,1169000057.0,10/6/2014,1130000.0,6.0,4.25,3100.0,9378.0,3.0,0.0,2.0,3.0,11.0,3100.0,0.0,1978.0,0.0,98112,47.6381,-122.314,3270.0,6334.0,2014.0,10.0,6.0,6-2014,"(47.6381, -122.314)"
4698,4013800131.0,8/7/2014,267500.0,2.0,1.0,1747.0,12250.0,2.5,0.0,0.0,4.0,6.0,1747.0,0.0,1948.0,0.0,98001,47.3282,-122.285,1620.0,10300.0,2014.0,8.0,7.0,7-2014,"(47.3282, -122.285)"
4699,1787270090.0,2/25/2015,299800.0,4.0,2.5,2410.0,4708.0,2.0,0.0,0.0,3.0,8.0,2410.0,0.0,2002.0,0.0,98092,47.3229,-122.182,2517.0,5290.0,2015.0,2.0,25.0,25-2015,"(47.3229, -122.182)"
4700,4037200735.0,4/14/2015,430000.0,4.0,1.75,2070.0,9120.0,1.0,0.0,0.0,4.0,7.0,1250.0,820.0,1958.0,0.0,98008,47.6045,-122.12299999999999,1650.0,8400.0,2015.0,4.0,14.0,14-2015,"(47.6045, -122.12299999999999)"
4701,4083302370.0,3/13/2015,775000.0,5.0,1.0,1860.0,3040.0,1.5,0.0,0.0,3.0,7.0,1530.0,330.0,1921.0,0.0,98103,47.6559,-122.339,1910.0,3600.0,2015.0,3.0,13.0,13-2015,"(47.6559, -122.339)"
4702,4319200820.0,1/22/2015,333000.0,3.0,1.0,950.0,5214.0,1.0,0.0,0.0,3.0,7.0,830.0,120.0,1944.0,0.0,98126,47.5362,-122.37899999999999,1490.0,7636.0,2015.0,1.0,22.0,22-2015,"(47.5362, -122.37899999999999)"
4703,7663700551.0,4/7/2015,336000.0,3.0,2.0,1060.0,11765.0,1.0,0.0,0.0,4.0,6.0,1060.0,0.0,1951.0,0.0,98125,47.7333,-122.302,1500.0,9151.0,2015.0,4.0,7.0,7-2015,"(47.7333, -122.302)"
4704,6821102350.0,1/9/2015,323000.0,2.0,1.0,880.0,1712.0,2.0,0.0,0.0,4.0,7.0,880.0,0.0,1945.0,0.0,98199,47.6475,-122.397,1360.0,1748.0,2015.0,1.0,9.0,9-2015,"(47.6475, -122.397)"
4705,723069089.0,7/15/2014,575000.0,4.0,2.5,2550.0,56628.0,2.0,0.0,0.0,3.0,9.0,2550.0,0.0,2001.0,0.0,98027,47.4913,-122.081,1870.0,56628.0,2014.0,7.0,15.0,15-2014,"(47.4913, -122.081)"
4706,8165500110.0,12/5/2014,328000.0,2.0,2.25,1550.0,2079.0,2.0,0.0,0.0,3.0,8.0,1550.0,0.0,2008.0,0.0,98106,47.54,-122.368,1420.0,1977.0,2014.0,12.0,5.0,5-2014,"(47.54, -122.368)"
4707,8081900195.0,12/10/2014,572500.0,3.0,1.0,1590.0,4600.0,1.5,0.0,0.0,4.0,7.0,1290.0,300.0,1926.0,0.0,98117,47.6807,-122.399,1770.0,4350.0,2014.0,12.0,10.0,10-2014,"(47.6807, -122.399)"
4708,2878601425.0,5/22/2014,600000.0,3.0,1.75,1650.0,5100.0,1.0,0.0,0.0,5.0,7.0,1040.0,610.0,1908.0,0.0,98115,47.6873,-122.321,1540.0,5100.0,2014.0,5.0,22.0,22-2014,"(47.6873, -122.321)"
4709,5104512070.0,4/20/2015,412000.0,4.0,3.0,2430.0,7242.0,2.0,0.0,0.0,3.0,8.0,2430.0,0.0,2003.0,0.0,98038,47.3533,-122.015,2430.0,7242.0,2015.0,4.0,20.0,20-2015,"(47.3533, -122.015)"
4710,3885802970.0,12/3/2014,827500.0,3.0,2.5,1810.0,7200.0,1.0,0.0,0.0,5.0,7.0,1310.0,500.0,1960.0,0.0,98033,47.6885,-122.211,2050.0,7200.0,2014.0,12.0,3.0,3-2014,"(47.6885, -122.211)"
4711,3021049140.0,3/25/2015,300000.0,4.0,2.5,2890.0,17349.0,2.0,0.0,0.0,3.0,8.0,2890.0,0.0,1994.0,0.0,98023,47.2822,-122.34,2330.0,22356.0,2015.0,3.0,25.0,25-2015,"(47.2822, -122.34)"
4712,5249801720.0,11/13/2014,415000.0,3.0,2.5,1280.0,5040.0,2.0,0.0,0.0,4.0,7.0,1280.0,0.0,1985.0,0.0,98118,47.5611,-122.27600000000001,1500.0,5040.0,2014.0,11.0,13.0,13-2014,"(47.5611, -122.27600000000001)"
4713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(0.0, 0.0)"
